LocationId,OrganisationID,LocationPostCode_clean
796ae713-36da-43f9-830d-ba69ffd23702,c3f00c4a-0aeb-4b4a-b85d-9c3cf58b4666,GU479BW
06a9edb0-12cc-475a-8543-1b3c069ff2a5,595947c5-95ba-494c-84ce-aca9f51030e0,PO119BN
0c51ea4b-b5b9-44ae-aba1-aa08986e5dbb,1f7ac564-becd-4e62-b8a1-b6640100de45,NN81EG
c688331d-2fc4-405a-a2e6-654411df57f1,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH110HP
d08577f6-eb08-4fa0-b385-1676b137fcd3,c92c166d-e4b1-4a38-8db1-9709bbd7a050,NK
ad46b0b4-af72-458e-a52a-d9cc04c7da35,4c59ae4f-3668-4b19-bbb9-c9e54ce5d978,NK
5115b634-fbc3-4311-9d02-e9c7286274c4,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,PH20RA
0093f8bb-6fee-46a1-8ca1-e9e0486338a0,bd6e72f9-37f3-47c5-96ec-e6a6f463132a,S712NR
344a3ff6-0cd6-482f-8a94-9b9b54253222,f2b8b4ab-643f-4bda-b564-91263a3e1d3e,LS252DY
5ba04696-09e5-47ce-99e9-012228e7b380,4faace32-b830-479b-8f42-96d88ae5e7b7,YO85JP
1d2d12db-664c-4b7d-b148-4c1828ecab59,419c1642-bcdc-4bf0-8659-65a73a4ad98e,G838LU
9ac5c093-219b-456b-99b0-ae5b6b310a1d,ca4daf40-c6eb-4ec3-be6e-0f108942dc64,NR352JL
d3b1c0ab-a31a-4b12-b88d-9f4d8934be26,906bc87b-7315-4f63-9702-feb84e9bafcb,CR35RB
484c4865-4576-49c9-8566-36a5b18a23d5,ae6143b2-9e68-4b6e-abfe-e4701c064dfa,TQ13HZ
6a9457b2-4a9f-44b5-8191-df3a1f843e3c,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH12FJ
fb05b47b-a972-4b70-8ceb-5bd7402c9d44,7fbd3af9-1f05-44c7-a465-e56eecb41bb2,FY60EJ
6638650b-0b4a-4afd-89a5-b8a25c2670b8,a0afa5a7-cb02-48b9-8315-52cf0a1df841,TQ123BA
d615f8ce-c6b5-444e-aba2-860d380d57af,a84fce5a-38c5-4c64-ac33-7284f20f158d,EX81QD
fd4b7074-2b32-4b1f-9971-feaae2601aaf,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
183241e2-88e4-4f3c-8b02-84e722c1c0bc,9e928578-9ff8-4920-9149-72d58ff76d40,BN177BY
ddb36b8a-d175-4bba-88ac-2293d4dc7313,819ecb4b-4fc6-4ee4-a50c-2f9ab75cb50a,TQ13JE
7fd55807-0fa7-4bc0-bb35-f3ec04d0c49c,781772c6-8b67-4309-af9b-8f2215476558,NK
197af685-6ee1-4681-8e64-6775535853c7,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH69EF
b156b825-a134-4bb7-ac86-ed0ca18a5e81,5af0dd81-cc55-4a6a-baf0-b4b9b2c5f983,SY25AD
6c5b8537-18ae-45b6-b711-f5f9818bd51d,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH103RD
6b1301fa-e47e-4058-93c3-e0dabbb93854,781772c6-8b67-4309-af9b-8f2215476558,NK
57b9563d-2144-42f0-9c3f-35de15374566,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,RG224BB
bb0f3375-02e1-465b-986d-08bb9e8fb707,58920196-a0dd-4a60-aece-ae4083bc74f8,MK465HH
97630910-2504-420e-b1fd-aa822165ed97,c92c166d-e4b1-4a38-8db1-9709bbd7a050,NK
493d5a7c-e5a7-4b63-a4f1-d35bca8c7172,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,YO84HX
ea484e7e-f676-49bf-b9dc-5a2db08f667c,9955fbee-4168-4a1c-b4a6-dd9aeae04a85,NW65XD
7b45a2b1-ece6-41ad-8e31-8d32c41f8ba6,c1fbc2c9-ac14-4583-86d5-b97ff016c807,G214LS
0e75b434-2113-4c9e-a972-3b4cf6a10b0e,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH69BB
d61b10f7-ec24-45f7-9d96-c1d89b227cf0,722c81d3-3192-4a39-bffd-78d468df293a,HA97QP
83349e0e-2eb8-4529-b2e3-52693176772f,2feff59d-ca15-49a0-9100-165cded25a37,HP25HD
3afa8e28-fd67-4210-bcfb-2f4145a81700,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,RG263HY
129eea57-ba5d-4f28-ab02-5b33fe3254f5,c8377795-2a9c-44bc-8947-48ce6f52b533,HG15PG
27c4a0fb-4378-4d03-a9f6-dbd09f28b57f,89c7fea2-ad47-40ec-8050-357f80b563e2,TN339JE
a7b20586-20b6-43ff-8682-0c10dc8c8f7e,89c7fea2-ad47-40ec-8050-357f80b563e2,TN394QB
0ab5b719-407d-432d-9f8c-e0bac1e20213,ca4daf40-c6eb-4ec3-be6e-0f108942dc64,PE285YE
02cf1907-e99a-4168-8f2d-2c3e5154effb,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
47059195-d6e4-4504-a21d-4c3e29545f1c,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
3aeba94a-2566-401b-b36f-368683d8c3c6,aeb5acfe-7c49-45c4-8825-f987a950f716,LE28FD
70cd0daf-3f13-4429-814c-792a1fcd08b5,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
ae216411-c9cd-4303-88d1-986b5e2ec944,89c7fea2-ad47-40ec-8050-357f80b563e2,BN214LG
f38b7e16-920e-4414-b20f-0df6e93c316d,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
014280ff-eeaa-4cc1-8942-269c5dacc6c9,6acfc59d-f311-4419-b97e-5692b9ed7719,NK
bbba4d72-a68f-4ea9-9a70-317d8f923455,b40d4864-7711-43cc-90f5-5b64a100f918,S602AB
3fa5eb61-c98e-4819-ab14-9137a5f40eb6,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
0a895e7a-7678-4f7e-8419-5c4d56f7603c,15e572e9-15fb-4138-89ec-63886e0fc421,CM111HX
8005d187-f0eb-4d9f-9416-d27598542fd0,1d8e8a92-09a2-4f99-85e8-687415c9fe00,KW147JZ
3a1511f2-5905-4fc1-b0eb-0f861fcb0f4a,3c66de2c-e3d7-4930-a050-cb187a7f6d23,HU74UP
4fce8458-efe4-45d0-96a2-592931f99daa,819ecb4b-4fc6-4ee4-a50c-2f9ab75cb50a,TQ13HG
be993e65-2abf-47c9-959b-9d1e9e42e654,d815d34f-a5f5-4c91-847a-79d9eb893ddd,AL15DL
02fd6e3d-9000-4a2c-bfe6-744ef2f86906,4c59ae4f-3668-4b19-bbb9-c9e54ce5d978,NK
90a2dfda-6dc8-44c6-a8c6-6cc0d7763eab,c92c166d-e4b1-4a38-8db1-9709bbd7a050,NK
0e438e87-5dfa-4bd2-b5a7-5e2a930eaa08,fd20c786-bfaa-4b7e-94bc-88d7a0b4a3d7,CF426AR
269af65c-f571-49a4-8326-f60455fa0e06,c92c166d-e4b1-4a38-8db1-9709bbd7a050,NK
f15f720a-4b25-4bd2-b01b-be911cf44ffc,a4fe4ed9-7aee-4f7b-a114-b6c780227b1b,BS231XE
fb889fda-6d5c-4acc-8d8c-753e9957b24c,a3fbd3a7-481e-460d-80d3-58f1d010620e,ST46JL
e6c768da-1475-45e9-a17f-761a951fefdc,ecf79b89-338e-493f-8f39-634535dbcfe1,SS08LQ
1523356a-422f-463d-b779-9b842667f24e,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH76AF
0547f938-0011-4df2-891b-136d89a45151,781772c6-8b67-4309-af9b-8f2215476558,NK
0acec4fe-ea5d-4bad-aff7-95480ccde2a3,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
06ef7ade-cb21-4a5d-9285-7e55a1b1d58c,67945218-559d-43d6-9721-04dc97f45c6e,NG52EW
32f734d9-20dd-4dcd-9afb-78a5774bdacd,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH106JA
ea49f785-8e68-4fd6-9707-103ff2cc9468,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH67HA
11cae56a-766b-4d72-9135-b28fa99c3e32,ba6ae301-310a-4bf3-a90e-c8179c5c7118,PO211JA
f8fdd1d5-a023-418e-9625-5d40b174e8f4,c92c166d-e4b1-4a38-8db1-9709bbd7a050,HP137HA
104da4d4-45a1-426b-86e3-a97c6d6b6a87,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH67DS
45359217-28c1-4d08-bb1f-10884a5683ae,781772c6-8b67-4309-af9b-8f2215476558,NK
09c14ea8-73ba-4e75-aa13-70afae44615a,2784bded-f0d7-4644-b5b8-30a2924bd62f,CF116QX
97e21b9f-1d79-4f95-8e6b-edd47189de48,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
ac404503-6ea8-4994-a9cc-cc2d27b9d2a4,a036ca3f-9980-4eed-8094-f27d79a49136,TW27EX
5c54ea35-f91d-41f6-a719-990bdf2bb530,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
d961b2ec-4296-4567-9732-2b60d034494f,72a7d164-94f0-44c6-b29c-185fdc7d5c0a,SO166TW
b53a5ba9-ec9c-4104-a9ce-d786e135c459,690e5bc0-d480-4072-9f33-762261f28b5a,BB45TU
7d01ffc6-1838-4322-b1fd-1d5d8a9bb6f8,9412b5da-cb8e-4670-9bdc-6f3ed63bb19c,KT70LP
6259fd39-0892-4e35-99be-95361d3efb17,fd90d8eb-b012-411e-b6cc-209d505493ca,GU147BH
1600c766-d9ce-43fb-a1f5-39474be52e27,08faa230-0f44-498a-aa0a-b9cc3fa5733c,TQ13NW
2be5a6b8-aeaa-4f25-8145-7448d0b07256,781772c6-8b67-4309-af9b-8f2215476558,NK
3f02eee3-c8ae-4582-a780-e457cd057b6c,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
d8c20dbc-1201-4e3d-9827-8038411c6f73,ca4daf40-c6eb-4ec3-be6e-0f108942dc64,NR324AQ
c4fcda30-5bcd-4484-9a18-13427a3f7718,4ec3aba3-dae9-4213-b430-483e0b7ae8c7,SO510LB
0776b0f6-ad85-4cb8-9084-17741da7e0ee,ca4daf40-c6eb-4ec3-be6e-0f108942dc64,NR319DP
7d9d4b1d-fc06-468a-ac5b-27d4b04c3c3a,b71a8dc0-ea5f-4bf5-8f09-7c408a3e24e3,TW32LN
06672753-1e8d-4b7d-ba81-d1a69cd700e1,781772c6-8b67-4309-af9b-8f2215476558,NK
e2d598ad-09b1-4e12-8b83-6147a95211a7,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH54AA
cc13aa3e-4900-476c-b385-9bf495ac6797,c0013bc0-822c-4ec0-bade-5740e49c9d73,SG99JP
52034901-6a00-4080-b092-90f7fd707469,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH121JR
21cef43b-c7df-4332-a63d-66c2c7831e66,b40d4864-7711-43cc-90f5-5b64a100f918,NK
dcffcddc-d068-419f-b1e3-9c5c04017cbd,1e880b6d-f6d9-403e-97ea-2a3859170b6e,MK410AB
88d05b45-8b96-48b4-9301-d5fb44a1437a,f63863e6-e15a-4d7c-bd2e-c05369d5bac7,NK
00287b33-bb74-49a2-a015-9f17cd64f7fa,01b090b7-a07e-4d72-861c-c405963f66a3,SP125KL
31b19387-fa8a-4d7e-89c3-7194ce8a9e82,12ef3fb1-52dd-42d8-948b-e007c73e78e8,DE42FB
914e8743-fc07-4f16-8327-104f56677ff1,f784beac-ef01-46f0-9ba9-c7e3bcfc0df8,NK
c1926efa-14b4-4842-b0e6-f60aa6ba0cf2,781772c6-8b67-4309-af9b-8f2215476558,NK
2b1bdf53-2e79-4ce6-a72c-aa6bb232f4b8,034a4560-de6d-46fe-9cfc-978cfdc9c431,BT760UW
d5e0c55e-9a62-4d2a-bbf4-46df491e0e50,781772c6-8b67-4309-af9b-8f2215476558,NK
5a5f4ebf-688b-4ab5-9f71-f8cfc250ffe6,9cb5ea25-e77d-4105-8ab2-1316710e95d9,E10NW
e500a8d5-471b-4818-9e50-07212b357993,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,KT186AF
8f5d4a23-4948-4a50-b2cd-22a3f564bca0,781772c6-8b67-4309-af9b-8f2215476558,NK
0d740718-97ab-4ae0-a2d4-6c9b85eccff6,9239d0ed-16d2-4ba8-8ed3-8e660d2456f1,L355BZ
