LocationId,OrganisationID,LocationPostCode_clean
ecc587a8-99e0-46b8-ba18-728f4deff1ca,174f8be8-948d-4910-aab9-2a06c1d14800,SO407GL
18a92416-8869-425c-b328-1c5069bfbd00,db65b640-3fb8-4b26-919b-bd381be9f3d0,BN112HZ
65a13e46-4627-4ff2-877e-c45f2d0412b2,67945218-559d-43d6-9721-04dc97f45c6e,NG182AT
6edf1d64-ae1f-4beb-bf5c-9921dc4d2143,bb688cfe-0111-43e0-9180-d1a47e1d60b8,PE69BA
46c8d1b2-0fd9-4353-ba10-5ab9bd97cd27,160e5a5c-ad4c-410e-83d9-1c42a9b03cd6,PR99LN
affe0d83-cd7e-42cb-9d1b-3b977d384722,cc10c478-febc-4bbb-84e9-842621ce3ce8,DY12ER
d7e29b15-f326-4c75-bb93-64e832d48b5d,f58e2a1a-f916-41a7-a463-0a06a907a3ab,NR294PA
bd9c7603-3cc6-46d9-8b5a-a6f05f999b85,c82c1e64-55dd-46f6-bb09-f7a6ee13b7c6,YO188NR
f220e27b-9c72-4d7b-8ee9-9eb6319409f7,f1743067-fa5c-4cd8-8caa-6d17dbdb17bc,HU120RE
e5201873-fce4-4254-80ce-f98ce4e6093e,034a4560-de6d-46fe-9cfc-978cfdc9c431,DN213AH
70fb4698-d7e1-4c8a-a917-bfd1a2eef0c5,89c7fea2-ad47-40ec-8050-357f80b563e2,TN394QG
40de5888-5bb7-4d6d-a84d-2677a2efc4d6,c63407c7-798b-45ab-9a82-b5091c393494,RM77DT
ce274859-a611-4109-8e84-230663418bff,ca60261c-7e21-4e4a-a414-466dad37bb88,KY39EH
f440ff59-9cd0-4e4b-bc8d-460b79018547,3723ca8d-6552-49a4-a785-67603ef3360f,EH234TZ
f9f9adf1-79ff-4cfc-a70a-1ceff280253b,63ce92a1-c01a-4cad-8036-63f42c353715,LU31EE
2188ab44-62cf-4745-8141-32d238078ed3,f3c17994-a8d3-4392-96b2-0f5d73d86cfd,S753EB
2bbada4f-b21f-4a9b-9467-f8eb0249a209,07b2aafe-cb44-44a5-add9-29eb579f8a73,LE21RB
de7a47b2-a5b2-44ef-ac37-d17c3b7f8fda,6f35eba1-4a83-4a60-8acc-80d9ed210b7d,M130AQ
5f8b61f7-9114-491b-9dd8-0a8f75434b0a,cba86328-9cd8-4b23-aab1-61b852e74a64,PO110JB
22708088-8746-4b27-b6e3-0c314bedd1f8,c0c6be3c-ef65-4621-8688-63ec016bf5e7,MK402DA
13e7eb32-dc74-4ed8-8ba2-e9ea4c38f7ad,c3f00c4a-0aeb-4b4a-b85d-9c3cf58b4666,GU478JR
4baaf36d-43b3-4f1b-9e28-c69f9b2d55bc,9955fbee-4168-4a1c-b4a6-dd9aeae04a85,B301HT
04b57884-9334-48b9-b393-622f809efc5b,07b2aafe-cb44-44a5-add9-29eb579f8a73,HP13SD
6b2eafd0-e0d0-496f-b19d-a54dae55c00f,781772c6-8b67-4309-af9b-8f2215476558,NK
8f6e8961-215c-405c-add4-718de625ef00,fd7c7206-1b4e-41f1-a8de-24abf58efa8c,SL18NU
622407e9-ffd2-4898-ad5b-ccb1a0ca9e3c,4a2413b6-7673-4a18-824e-9d1c1c1bc894,EX12AG
b756cfed-84dc-449f-8267-91a5234abf98,8f8ebcbb-d282-4e2a-bf1c-12051e8de0cb,CO62RB
604c2472-2212-4e0c-9ecd-473901747dc3,9fa341d5-64c2-426a-b797-02f8f7e4fcb7,DN370AJ
7d53e9e0-787a-4e50-9ec5-1597e3919b68,4a2413b6-7673-4a18-824e-9d1c1c1bc894,EX142HR
12290174-046e-417c-8c62-d9fc7d92bebc,f828d521-dba4-4a94-8720-3fd69fa9d1d1,PR90JB
eda4ed7f-5031-460f-af8c-f9933536abfc,63f84647-223f-476a-8b39-2d81b3a6bb14,KT206PQ
81d6e3f2-6667-436c-bf8d-2a93587c8aec,01c9322f-bd6a-4cc4-9841-b1dd1dbad6e0,EX29JG
a2527d97-a6ae-4fbd-be31-eb06353590a2,9b939a1e-0462-47c4-8f2f-89f396e12e58,DN208RP
0496448d-f175-4f73-b859-79563edc03e5,0a62cb4d-c124-488a-a6cd-5bdcd5b36540,BS234BN
13a32dcb-3a8c-4ac5-a562-689ea610723a,2e60761c-14a1-45b0-8b77-123c8f671947,TR73DZ
30df8c05-7f18-497b-925b-3e389d5399e0,318eddb1-dcf8-4a7f-b6e9-781100f3dd96,LL183NB
e7f7410b-4030-4880-ac73-3906af478e52,07b2aafe-cb44-44a5-add9-29eb579f8a73,SS42AQ
0a4503fa-27bd-4893-9fee-de78df2e7856,6c1b1f91-db20-47ff-adf4-edd0168dc095,TN156JD
ae56d3c5-1b4f-4d68-99cb-57529ab70099,915b6ae4-3f4e-43f8-a0e5-7e73bddd8c75,BH63ES
26f33230-7ef3-4bde-b0fd-60c796fdd6b0,75a16531-afb0-4a92-98b0-428c8a1425c3,DN92NB
6c278a8e-2560-4a72-8249-6cf5ef443e3b,ff8955c0-59f0-4161-aa4a-ca114fa01238,NG172AH
c739654b-eab7-4dc6-8a3f-5f055542e14a,ca60261c-7e21-4e4a-a414-466dad37bb88,KY85SF
3b013d4d-2049-4789-bc93-0029a52cfc92,171d0ff1-292e-4730-aaca-fe83b5c57dd0,EX81TS
7af43245-c474-4d2e-8bf2-7f348c82d70f,3fa5ea74-2657-49f5-8b3b-66157fffcde4,DN148AX
c0b76052-c1c2-4521-8aa8-8df81ce0057a,a6f3f04f-db77-41a7-a890-6a11604947b9,DE53DW
69c84ef3-728b-47a8-86e6-271e76025947,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,NG348ND
d3dccdee-b292-423f-953b-27a18c724ede,e6cd30fc-cd37-4384-abc2-f3dc8d30bd33,S182XD
2fb45b35-67a4-4dff-bf38-48261efbb71a,f58e2a1a-f916-41a7-a463-0a06a907a3ab,NR295JB
2fcf5c5a-283b-4c1c-8876-ddb0c0766b47,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,LN58ES
491b53d6-4a27-4ffe-bdaf-31b9bfb68ddc,7cf0a9e1-6ba9-45a9-b016-47add56ea80d,YO177HB
5e691496-4034-4492-8da5-90502dde7760,8cb8cf80-cedd-4f4f-8fad-e567f9cee667,FY81DA
80067eed-26b1-4d8b-acab-9c2b27e51575,409bdb10-10b6-4acb-8a11-d9979c48af48,PL199BB
e1aeb514-51f3-4658-bed7-0e50df451fac,c63407c7-798b-45ab-9a82-b5091c393494,DL106EB
ac51becf-365e-4d91-b5e9-202ca781ab6d,6dfda7a6-b9dd-4b44-b17a-2be15e8e984f,WN12XN
4fbc27b6-29f6-428f-9657-299d3e7db049,c8377795-2a9c-44bc-8947-48ce6f52b533,YO211PX
d690de36-9eae-4b92-bc3e-a76214a81ee7,54f25f56-370c-442a-ac14-bc4f14fb2a44,BN24FH
f371e96b-708f-4f1e-a16f-15385733c290,d77edc54-3b9f-47de-8d5a-7f28224a1b53,SG52TP
66edd3b9-fc08-48e4-9fa5-bae6ff86ee4e,0dce53a2-686e-45b6-843b-3f50bdeb2928,OX27AW
30e7a726-3e36-4b7e-889b-8c13bcef03e8,99a9c8a3-c66e-4828-86e6-6a4459e80140,TN61EY
162896ea-1113-414a-972d-efcd3db1ec96,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
d5c57d0a-85ed-4cca-9ca5-2194a9939dc3,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NG165HS
f882b236-5c8c-4864-ba66-72876ff19d25,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
82bffe7f-f8e9-410a-9dea-43e2d1f8c1f7,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
ea5b3b57-b377-4731-8a2c-7fa3148e5def,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
24ab5e43-c5b4-487c-b4a9-58c40b79cfdc,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
88fa984e-4e00-4554-980f-3cdc6034148c,181d26cd-e8f4-4750-a7bb-04eef2773c4a,NK
ff3c3dfc-2358-451c-8cba-19a03bde1021,89c7fea2-ad47-40ec-8050-357f80b563e2,TN210JL
19fed853-cd57-4a4b-9eb7-d62d2d776022,44356a72-7f76-46d8-a9ba-9fc1a26352e3,CR83EH
371b79c7-c921-423b-9ba0-d9fd94985163,c82c1e64-55dd-46f6-bb09-f7a6ee13b7c6,YO125BN
50d447e8-98f2-401d-a25b-ca26f61c6701,832ed506-fc60-433e-b676-45db7c57b5e0,HP189LR
bed7b3b2-7812-468b-b0f9-845d5e3eb22b,18c6698a-b3f4-4aa6-96e9-f5a08015e275,RG404HR
9498b927-d83e-4da0-8ec4-fbd4738ad5a2,14c6aee9-5edb-46d3-a370-5ea7e15351eb,DL81AF
90e6b27c-38a6-4390-9526-b840ddccc360,45ea8fe9-32e7-4d26-9b84-b611873c1b37,TQ12QJ
b1d7c076-0215-448f-8d92-dce8dee271a9,01b4acb5-528f-4da9-a58f-eb71eb04e386,BN208DQ
9b1fe0b5-01c6-4f14-9383-feca2a84780e,781772c6-8b67-4309-af9b-8f2215476558,NK
82a07fbd-8a5b-40f6-ad53-bc2f50f7cc19,3fc46818-ad3a-43de-a9a7-bd4fb8a24793,SS08NQ
7fa7155c-0805-4594-8737-70ad7c1dd483,8c420e20-7cf0-466e-b827-0b057bcc8e6c,NR67BQ
4212a35f-c5bc-469b-ae3f-d3f8e468c279,3803aa8f-1c74-4020-9538-befc378e24d7,TN249EX
c9ff35d6-cdfb-464b-a787-cd764d01d686,f8f0e0ae-960f-4eec-bde3-51a0df7f4b60,G849QF
590a8b0e-063a-4bde-b845-6c77af812c32,00e92570-e4e6-40cf-bed4-431bc6554f29,TR274NQ
69e5d6ec-7fc9-406b-9dee-ea7ac726e6b5,0dbd5296-8e95-4f1a-853b-e838532c493f,M275ER
75d70aa9-fd98-4050-be38-afa5c63c0109,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH123JU
573feb00-d120-4f48-8e80-73aecafe407b,488a6748-1258-44f1-806d-ef6d655877c0,DY84QJ
08575ba5-30e2-42b8-8ee4-6ef308888b7c,afcc2f69-e61a-46e4-8560-3f57cab67010,DD76AB
7cb5087d-917f-457c-b8b5-899b9993e630,9182fbe7-c12f-4156-bf59-89ecffa821d2,CO40ES
7d1b7381-0fc3-45b9-9479-bae5456a43bc,a97c8f2b-4ba3-4b18-b77b-dce09488ed4e,HU74US
344bc233-d661-406e-8ed1-632debd477ed,882fb27e-5473-4f3c-8302-11f7dc76afec,EX25HU
07c5029a-8305-4599-87e4-9e7f5c727f3d,851d1549-6dd7-4aa3-aeb1-fb4f699f5546,ME138BJ
aec47db9-e8a5-48e6-a340-01c79e9db43c,b833a15a-c0e9-4091-9309-f54dd9354c2c,WD79BB
c0622fd5-bd17-4f22-a121-13c7372059d7,fd7c7206-1b4e-41f1-a8de-24abf58efa8c,OX283JG
05ed0f97-a13d-4097-be09-0548494f9e19,220792aa-62b3-4053-a8e2-862a18be2450,PL14QJ
d9b45a47-c60d-4ec3-a342-9cfe6f2132d5,4a2413b6-7673-4a18-824e-9d1c1c1bc894,EX52LI
3289df06-5586-4478-bb9f-ea7d5e3577f3,a2a85f2f-c887-4f77-9cb7-ec0e5416dc43,NG210TT
38ed747e-9d7c-4231-886e-458a21ca952a,9b450bf4-2939-45b2-8f87-d8fba24cc8c0,B927BB
a50da348-b946-4ee5-8a13-939cc1db55f4,15a24664-acff-449e-80c8-13fa14a353b8,RM143PR
acaec778-79cb-4829-9564-9dfb3e2f1ae0,f63863e6-e15a-4d7c-bd2e-c05369d5bac7,DE240PU
5d364ffd-050d-4072-8120-084d5fa59d7a,b65c9f9a-14fc-47e4-addd-8e0e3b12387b,RH69SW
a5f39e7b-48cc-49ea-8de0-41dddcd7970d,9cb5ea25-e77d-4105-8ab2-1316710e95d9,E112QW
165dfaa7-4321-4079-8544-c591b5502ce2,024ca9b5-0305-46c7-9584-d1b6852c9c65,DN227BX
60550131-347e-468d-94f4-336548fc8aad,13df52eb-c61d-48c9-968f-b99845c11fe5,IV191EU
dd7dfe63-c547-40be-b782-b03b50fe6b25,351e396c-7981-429f-81fa-c70ef97f9fc4,NG44HA
34c27b91-097f-44ca-8b84-d5c34b65d2cc,1053f381-72ca-4e62-b9e8-3efde62b0da3,BS229AX
8025ae3c-9195-4e41-8057-f90904c21ef7,3fa5ea74-2657-49f5-8b3b-66157fffcde4,S410RZ
7fafde3b-95fe-487c-b678-be410e644c39,1053f381-72ca-4e62-b9e8-3efde62b0da3,NK
c827e990-c337-4097-8635-752e2c37ec27,7f44a944-68ed-48b8-9c65-61bfc889dc52,SA708BN
4061d99e-1d94-468c-99ce-3c4ecf1b10a3,318eddb1-dcf8-4a7f-b6e9-781100f3dd96,UB12AR
e6ff489f-f6b5-4523-b678-e757a2c5b291,a6f3f04f-db77-41a7-a890-6a11604947b9,DE757DT
685fb0c2-d21c-40f4-816e-2e2b658b4780,61595759-e05a-42e6-80ab-2780e381514c,NG147FT
4edf1e4c-32ca-44e4-a197-1d9db6e2df99,fae97192-bfe5-42ee-bcba-f6bee7a76fed,L318BL
2997a6fb-2cdd-4406-9d50-e70426a9bac4,4ad95b3c-41ba-4237-b74b-4280bd90b362,KY25HY
c439ff9a-2dbe-4acd-8624-d6e1d910018d,3e573208-ff62-47bb-a8eb-15cdb7959466,TN394QL
50886b65-14bc-4d25-bc8e-1242c07ce5fa,d12b6763-28eb-4631-9b92-7c9c4d3bcfc6,CV239JS
ae9a4b54-3aaa-4ec5-b824-2c8c5d468d74,ca7900ac-09e6-452d-a21c-ad99361e1912,DY99RP
43e312d5-aa6c-40d3-b607-7ae26e1dc05b,9b939a1e-0462-47c4-8f2f-89f396e12e58,DN47AD
36283498-7e39-4e42-a94d-fd93b5d2d08f,9ff5b59c-461e-4c41-98af-af9f9f8a6087,NK
94d05f80-b245-452e-8015-ee0f2ff07177,73b8713b-b9c0-4070-8b26-c487545348e5,NN83HX
1350f885-0ace-4395-b765-147296209fb8,62571042-8901-44a4-952d-ecbc2b1dbd60,CT92AN
8335c18f-c279-4084-b090-b47609cdbba8,f784beac-ef01-46f0-9ba9-c7e3bcfc0df8,WF27DP
a52fdd5b-bc82-4139-8766-87d1cf7de1eb,351e396c-7981-429f-81fa-c70ef97f9fc4,PR41RH
f32eab22-a339-4d02-9dd7-03ef4d1d05a4,758f8daa-d535-4d26-a7a5-496eeb1994ef,NR339PL
871cdcfc-d9e4-452f-8a90-b899ef7287bf,181d26cd-e8f4-4750-a7bb-04eef2773c4a,GU14LY
87518d99-d9de-4815-ba48-8e74d8f9c03c,45fe87d9-b2de-4de9-9d77-454c55551674,OX29RL
49a60531-b858-483a-a73a-9157a44cde2b,73b8713b-b9c0-4070-8b26-c487545348e5,NN100LN
78ec66f0-cd5c-47f5-83a2-9b3bd0bf76b9,58920196-a0dd-4a60-aece-ae4083bc74f8,W24EQ
53470baf-7767-4627-86e5-638e5f74f59c,b69d7b9d-998e-4be2-a7d9-3c2809b8363b,LS2DY
9223d70f-08bd-441f-a8c8-9a62ba60e28f,de1d259b-7386-4ce8-830b-f45e5962f6f3,DT29LG
e63af316-08c9-4bdb-af99-01878a77fd65,c92c166d-e4b1-4a38-8db1-9709bbd7a050,DA146QL
71ed062c-f38c-4a01-b601-d93e9788b41c,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,S729HB
adb0d3b9-90a6-41c5-9a95-ba09ffc622a5,d234aac7-1aaa-44a0-8f75-4d87b7129a3c,PO52EE
b515c8e5-ab22-49ec-ac09-5f4103a23b87,04db82ed-be22-4096-a233-63ffdc2ab431,TN342RY
