LocationId,OrganisationID,LocationPostCode_clean
c657aae7-a87c-4c75-abca-14a230d58476,9fa341d5-64c2-426a-b797-02f8f7e4fcb7,DN377AH
0a14ee0c-b998-46d7-a252-fff80125bcba,18c6698a-b3f4-4aa6-96e9-f5a08015e275,RG456ND
368cc639-8719-4445-a142-d223228f4fdf,f56db364-2814-43b2-b049-62edcbd20912,B601BJ
1c2c859b-54cc-4995-9992-3b465db5cc8f,f56db364-2814-43b2-b049-62edcbd20912,SO315DR
ef9e33b3-c567-4f0e-bb6a-64811dfe3a86,2e60761c-14a1-45b0-8b77-123c8f671947,PL124BY
b2159b2f-7ca8-41d7-bbf1-875a88837c36,bd6e72f9-37f3-47c5-96ec-e6a6f463132a,PR19HL
70d062d9-3b1c-40d8-8fd4-be09bbfc2c4c,e3805d41-51d0-4277-8375-f3c1b8899b43,ML29QW
33ed961e-5b4d-4889-a5f4-f59ff56c8d02,1a28f7e9-3332-4d1b-af07-c36175d656d1,TA13JH
97e8e4db-a016-47aa-8973-2a9b65b3481d,3fd81815-2475-42e5-9b4e-c834175632b4,HU164DD
5a2a171b-f803-4807-ad72-0a1df0fbf191,fe38979b-0ec8-4962-92d1-db1e9857b25f,OL116QE
d1ad0bed-8601-4676-9da1-c04759b0ede7,01b4acb5-528f-4da9-a58f-eb71eb04e386,BN229PR
4db44a22-b8f4-4d48-b32a-784f1290eaaa,86174553-4ff3-4687-922b-04b3a27d1454,TQ12EA
192c09b1-98cd-4416-94f7-d9d607991e6d,08faa230-0f44-498a-aa0a-b9cc3fa5733c,TQ13NW
0890cfb0-0338-444b-9422-44bfabf9ef58,0def29cb-7177-4562-8e3d-e64476273ca8,S71LW
562999ed-ebe4-4e82-86ae-96edaa3666c9,12ef3fb1-52dd-42d8-948b-e007c73e78e8,DE42JW
99df1184-aaee-49bd-af1a-6249da3e5f00,afcc2f69-e61a-46e4-8560-3f57cab67010,PH26AT
5f82f853-d38f-4276-ba65-0643e336f38b,c08b7f52-8981-48c7-bfdc-8a704978bb8f,DA157HJ
618ff13a-7999-484c-aeab-adefc37b331d,07b2aafe-cb44-44a5-add9-29eb579f8a73,CV114QJ
36642f88-3dc0-4f9f-8adc-8c48f70e9e0c,7c68afee-9f31-473d-a11f-604d118a21e4,CV311PB
9cc95103-8ab1-484a-8da0-b5d712e3d6fd,ed16f2db-cd29-4944-8357-f029bda1938b,LS97PY
9336b1d6-60ee-4404-ad47-4ebc2dd71c92,ac62dd7c-eb46-4922-84cd-2f4b1d231280,SK38HT
41c4f576-7377-4763-8258-ac56262e555b,b69d7b9d-998e-4be2-a7d9-3c2809b8363b,NG57GS
65c7079c-64d0-4b74-942a-485f64e19f1d,f56db364-2814-43b2-b049-62edcbd20912,TW209AD
da61e2e0-72e3-4ced-a57b-374625cc6c9b,01b4acb5-528f-4da9-a58f-eb71eb04e386,E46NF
a6b56fb5-e46d-496a-8b3c-7adcad6d1f99,220792aa-62b3-4053-a8e2-862a18be2450,EX79DS
1f9c34f0-527b-4efb-b67e-c4515b68db25,de4d57cd-a7fc-47db-9f9b-7e8e736dac20,OX277NZ
d5a06138-aa2c-42b8-a255-6b6e38094dd8,4a2413b6-7673-4a18-824e-9d1c1c1bc894,EX393QB
7775cc54-846d-4518-b676-f5c7edb0544f,99b10abb-dcee-4b52-a63c-5852cce8edd3,B976AT
a16f1c1c-8775-46c8-8b7f-37648e947c98,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,DG97QL
bf9e4511-3726-48ed-9e16-57fabee52f36,fba55514-83b2-4f12-a2e0-d2a98603c3a1,HA52NB
7a704aeb-0a34-4cb8-b7e8-7ec2a1a61511,bdbc4693-4d98-4d96-b9a3-4dc0162818f4,DY34AE
4a7502f0-3725-48d7-827c-2819de038044,07b2aafe-cb44-44a5-add9-29eb579f8a73,SS117HR
b04a3f31-f75a-4bab-93e0-d8b7bb1f654c,ac62dd7c-eb46-4922-84cd-2f4b1d231280,SK14AU
26205244-e37d-411f-995b-86bc75d47c38,f58d948b-f4a9-4536-a8c5-a983fc2d36c2,SO304EB
8121f9ce-4a1e-4250-97fb-031d2ab37326,ac5d475e-0f23-4ea7-87ae-a67bbbc4e8fd,S639PY
c05eea24-9434-48ae-970a-5ac9fc9057af,8c9d6157-abef-4a16-a00b-a086b5c6776b,CT67ES
57feb51d-4878-44b5-b204-3372cda7c996,a9b3a258-9555-4591-bce4-28e490705e88,TQ32RL
987b870d-6327-4c19-94d7-79509f061770,bd6e72f9-37f3-47c5-96ec-e6a6f463132a,L358NB
0fd517c6-529e-4736-814f-5affbf0b0881,e2b2cac7-5edd-428a-b892-8f510c6a43b6,WD258HA
5fa5a508-baa4-415c-97c8-6970c0542881,01b4acb5-528f-4da9-a58f-eb71eb04e386,TW122DW
42e4374d-9182-4bf6-977c-fdc3c583fc18,7c68afee-9f31-473d-a11f-604d118a21e4,CV345SP
31f33265-fece-4bab-a53b-28333db11999,2feff59d-ca15-49a0-9100-165cded25a37,AL49DQ
9821101a-3211-442d-892c-90e8fcd4a706,6c69d134-b943-4786-b8f0-b197437aa946,DG113AU
2974bd3f-5860-46c5-b3f7-af7f59c07d36,5dab7dbe-7983-40cb-9ec5-b57ced568fac,RH37DR
962b97a7-d73e-4cc9-9645-06545d7f9060,bd6e72f9-37f3-47c5-96ec-e6a6f463132a,SR33DJ
af08a483-dca0-4e09-b183-9860c4d33a92,144c3c08-3ada-4913-8520-5b60d545e60a,S94JQ
c86b70e4-b919-443b-8483-53e916b5601d,07b2aafe-cb44-44a5-add9-29eb579f8a73,LU32TF
bc0543ff-8d1f-4742-b4e7-d2042a41ccbe,fd90d8eb-b012-411e-b6cc-209d505493ca,MK402NT
7e67e5d0-3243-4978-9040-405b4e72a8a9,7a36fb96-ccde-496d-9214-2d89d1c74b4b,BD94DW
beb47811-9ac0-4796-9d8f-f418017dd4fc,23c4b2a1-22ca-4393-9f89-0c900bcb4bd5,LE97DG
